"index","id","price","host_response_rate","neighbourhood_cleansed","review_scores_rating","cancellation_policy","property_type","bedrooms"
"2658","13374823","85","1","Brighton","100","moderate","Apartment","1"
"2661","2294730","90","1","Brighton","90","moderate","House","1"
"2662","8962914","56","1","Brighton","92","flexible","Apartment","1"
"2663","5784404","89","0.99","Brighton","97","strict","House","1"
"2664","4670285","65","0.95","Brighton","93","moderate","House","1"
"2666","14402688","55","0.83","Brighton","100","flexible","Apartment","1"
"2768","2515870","99","0.75","Dorchester","94","flexible","Apartment","1"
"2769","12904318","55","0.98","Dorchester","80","strict","Apartment","1"
"2770","7106162","198","1","Dorchester","100","strict","Apartment","2"
"2771","10234895","55","0.98","Dorchester","80","strict","Apartment","1"
"2772","177129","69","1","Dorchester","94","strict","House","1"
"2773","3522237","45","0.6","Dorchester","90","flexible","House","1"
"2774","14691657","45","1","Dorchester","93","flexible","House","1"
"2775","12971329","55","0.98","Dorchester","100","strict","Apartment","1"
"2776","1510876","60","1","Dorchester","97","flexible","House","1"
"2779","570493","125","1","Dorchester","96","moderate","House","1"
"2780","737519","120","0.57","Dorchester","100","strict","Apartment","2"
"2781","14092792","59","1","Dorchester","97","flexible","Townhouse","1"
"2782","6005290","73","1","Dorchester","100","strict","Townhouse","1"
"2785","1391215","50","1","Dorchester","87","moderate","House","1"
"2786","2794782","65","1","Dorchester","93","flexible","Apartment","1"
"2787","6763587","65","1","Dorchester","80","strict","House","1"
"2788","2764624","88","0.94","Dorchester","87","moderate","House","1"
"2790","5891012","60","0.93","Dorchester","100","flexible","Apartment","1"
"2791","6160803","225","1","Dorchester","93","strict","Apartment","5"
"2792","11410652","250","0.9","Dorchester","100","moderate","Apartment","2"
"2793","77691","65","1","Dorchester","88","strict","House","1"
"2794","6014737","65","0.75","Dorchester","71","strict","House","1"
"2795","179245","70","1","Dorchester","87","moderate","House","1"
"2796","1732804","80","1","Dorchester","97","flexible","Apartment","1"
"2797","11376403","35","1","Dorchester","92","moderate","Apartment","1"
"2798","3788075","81","0.94","Dorchester","90","flexible","House","1"
"2803","7356415","325","1","Dorchester","87","strict","House","1"
"2804","10764250","84","1","Dorchester","93","moderate","House","3"
"2806","1179399","70","1","Dorchester","95","moderate","Apartment","1"
"2807","4177233","74",NULL,"Dorchester","94","flexible","Apartment","1"
"2808","11992431","70","0.79","Dorchester","100","moderate","Apartment","1"
"2809","31796","65","1","Dorchester","87","strict","House","1"
"2811","179244","70","1","Dorchester","87","moderate","House","1"
"2812","1128894","60","0.94","Dorchester","90","moderate","House","1"
"2813","13565471","29","1","Dorchester","80","moderate","Apartment","1"
"2814","14056340","90","1","Dorchester","60","moderate","Apartment","1"
"2815","13564762","31","1","Dorchester","100","moderate","Apartment","1"
"2816","9894686","50","1","Dorchester","94","strict","House","1"
"2817","1178371","45","1","Dorchester","95","moderate","Apartment","1"
"2819","9239190","57","0.82","Dorchester","87","flexible","House","1"
"2820","3193484","70","1","Dorchester","93","moderate","Apartment","1"
"2821","47521","55","1","Dorchester","88","strict","House","1"
"2822","12593225","31","1","Dorchester","90","moderate","Apartment","1"
"2823","8518091","65",NULL,"Dorchester","94","flexible","Apartment","1"
"2824","3389896","59",NULL,"Dorchester","75","flexible","Apartment","1"
"2825","3094942","70",NULL,"Dorchester","90","flexible","Apartment","1"
"2827","8700820","51","1","Dorchester","94","flexible","House","1"
"2828","1472520","83","1","Dorchester","96","flexible","House","1"
"2829","1472481","75","1","Dorchester","96","flexible","House","1"
"2830","1112067","73","0.94","Dorchester","87","moderate","House","1"
"2831","5584915","120","1","Dorchester","100","strict","House","2"
"2832","14756184","85","1","Dorchester","100","flexible","Apartment","1"
"2833","14710769","60","0.67","Dorchester","100","flexible","Apartment","1"
"2834","7927765","105","1","Dorchester","80","moderate","Apartment","1"
"2835","5862806","60","1","Dorchester","95","strict","Apartment","1"
"2836","8566407","115","1","Dorchester","98","flexible","Condominium","1"
"2839","14461747","165","1","Dorchester","100","flexible","Apartment","1"
"2840","4879579","264","1","Dorchester","100","strict","Apartment","3"
"2841","14219033","59","1","Dorchester","100","flexible","Townhouse","1"
"2842","5371051","110","1","Dorchester","92","moderate","Apartment","3"
"2843","1881180","90","1","Dorchester","97","flexible","Apartment","1"
"2844","7222349","140","1","Dorchester","92","flexible","House","1"
"2845","11569331","120",NULL,"Dorchester","100","flexible","Apartment","3"
"2846","3765289","65","0.79","Dorchester","50","strict","Apartment","1"
"2847","6523777","70","1","Dorchester","93","moderate","Condominium","1"
"2848","7239024","100","1","Dorchester","97","flexible","House","1"
"2849","12103501","34","1","Dorchester","95","moderate","Apartment","1"
"2850","5991427","65","0.75","Dorchester","74","strict","House","1"
"2851","11964926","60","1","Dorchester","83","flexible","House","1"
"2855","13622776","85","0.9","Dorchester","100","flexible","Apartment","1"
"2856","13546414","75","1","Dorchester","81","flexible","House","1"
"2858","13415232","75","0.9","Dorchester","97","flexible","Apartment","1"
"2859","536865","109","1","Dorchester","87","moderate","Apartment","2"
"2860","1454258","100","1","Dorchester","98","flexible","Bed & Breakfast","1"
"2861","7842550","45","1","Dorchester","83","moderate","House","1"
"2862","1321422","76","1","Dorchester","96","flexible","House","1"
"2863","13578911","45","1","Dorchester","80","flexible","Apartment","1"
"2864","3765014","49","0.79","Dorchester","64","strict","Apartment","1"
"2865","12857981","60","0.96","Dorchester","93","strict","House","1"
"2866","4484747","49","0.79","Dorchester","64","strict","Apartment","1"
"2867","4967219","69","0.99","Dorchester","82","flexible","Apartment","1"
"2868","13168176","96","1","Dorchester","60","strict","Apartment","2"
"2869","13955674","45","1","Dorchester","93","strict","Apartment","1"
"2870","4173285","89","1","Dorchester","100","strict","Condominium","1"
"2871","5844314","100","1","Dorchester","90","flexible","House","1"
"2873","13266133","85","1","Dorchester","100","moderate","Apartment","1"
"2875","8956962","95","0.6","Dorchester","83","flexible","Apartment","1"
"2876","9415687","200","1","Dorchester","100","strict","Apartment","1"
"2877","9685076","35","1","Dorchester","100","moderate","Apartment","1"
"2878","4484798","68","0.79","Dorchester","69","strict","Apartment","1"
"2880","7006683","80","0.93","Dorchester","100","moderate","Apartment","1"
"2881","3303860","65","0.79","Dorchester","55","strict","Apartment","1"
"2883","4695542","69","0.99","Dorchester","85","flexible","Apartment","1"
"2884","3344639","50","1","Dorchester","93","strict","Apartment","1"
"2885","10610205","76","1","Dorchester","97","moderate","House","1"
"2886","3057116","79","1","Dorchester","97","flexible","House","1"
"2887","7939556","100","1","Dorchester","100","moderate","Apartment","1"
"2888","7693354","82","1","Dorchester","91","moderate","House","1"
"2889","91588","80","0.9","Dorchester","91","moderate","Condominium","1"
"2890","9887664","160","1","Dorchester","90","strict","Apartment","2"
"2891","13655923","60","1","Dorchester","99","moderate","Apartment","1"
"2892","57156","95","1","Dorchester","87","moderate","House","1"
"2893","12020004","144","0.79","Dorchester","80","moderate","Apartment","2"
"2894","6574771","45","1","Dorchester","97","strict","Apartment","1"
"2897","13281106","150","0.92","Dorchester","100","flexible","Apartment","2"
"2899","1112193","65","0.94","Dorchester","89","moderate","House","1"
"2900","9494212","64","1","Dorchester","91","strict","Apartment","1"
"2901","6626933","75","1","Dorchester","91","moderate","Apartment","1"
"2903","9493951","75","1","Dorchester","89","strict","Apartment","1"
"2904","10034592","55","1","Dorchester","96","strict","Apartment","1"
"2905","205894","65","1","Dorchester","89","strict","House","1"
"2906","4875342","75","1","Dorchester","82","moderate","House","1"
"2907","1352776","65","1","Dorchester","93","flexible","Condominium","1"
"2909","12125635","80","1","Dorchester","100","moderate","Apartment","1"
"2910","4793787","45","1","Dorchester","98","strict","Apartment","1"
"2911","13417233","62","0.9","Dorchester","100","strict","House","1"
"2914","2811937","65","1","Dorchester","93","flexible","Apartment","1"
"2915","9279773","70","1","Dorchester","99","moderate","Apartment","1"
"2916","7725279","40","1","Dorchester","94","moderate","House","1"
"2917","3678429","80",NULL,"Dorchester","95","moderate","House","1"
"2918","12109171","175","1","Dorchester","95","strict","Apartment","3"
"2919","6627469","200","1","Dorchester","90","moderate","Apartment","2"
"2921","9494511","59","1","Dorchester","89","strict","Apartment","1"
"2922","7449448","45","1","Dorchester","92","moderate","House","1"
"2924","533152","125","0.73","Dorchester","93","strict","Apartment","2"
"2925","3415434","63","0.79","Dorchester","78","strict","Apartment","1"
"2926","4431210","49","0.79","Dorchester","88","strict","Apartment","1"
"2927","826706","72","1","Dorchester","66","moderate","Apartment","1"
"2928","3628320","130","1","Dorchester","88","flexible","Apartment","2"
"2930","14127153","31","1","Dorchester","100","moderate","Apartment","1"
"2931","10068240","67","1","Dorchester","92","strict","Apartment","1"
"2932","13098572","129","0.7","Dorchester","60","flexible","House","0"
"2933","400067","56","1","Dorchester","86","moderate","Apartment","1"
"2934","3250847","70","0.8","Dorchester","80","moderate","Apartment","1"
"2935","530983","175","0.73","Dorchester","93","strict","House","4"
"2936","4447430","300","0.8","Dorchester","99","moderate","Apartment","3"
"2937","531552","125","0.73","Dorchester","93","strict","Apartment","2"
"2938","13313124","80","0.92","Dorchester","80","flexible","Apartment","1"
"2941","3250739","65","0.79","Dorchester","70","strict","Apartment","1"
"2942","14632821","72","1","Dorchester","93","strict","Apartment","1"
"2943","6887926","68","0.79","Dorchester","40","strict","Apartment","1"
"2944","2000797","70","1","Dorchester","90","moderate","House","1"
"2945","579605","125","0.73","Dorchester","93","strict","Apartment","2"
"2946","11966297","150","0.5","Dorchester","97","moderate","Condominium","2"
"2947","6870485","65","0.8","Dorchester","89","flexible","Apartment","1"
"2948","4216208","89","0.88","Dorchester","83","moderate","Apartment","2"
"2949","3052935","70","0.8","Dorchester","77","moderate","Apartment","1"
"2950","8886703","52","1","Dorchester","92","moderate","House","1"
"2951","9685085","38","1","Dorchester","100","moderate","Apartment","1"
"2952","12343588","165","1","Dorchester","96","moderate","Apartment","3"
"2953","3945704","80","1","Dorchester","97","moderate","Apartment","1"
"2955","13767907","60","1","Dorchester","73","moderate","Townhouse","1"
"2956","9383459","35","1","Dorchester","94","flexible","House","1"
"2958","13374617","31","1","Dorchester","73","moderate","Apartment","1"
"2959","4527029","46","0.79","Dorchester","71","moderate","Apartment","1"
"2960","14093943","95","0.91","Dorchester","40","strict","Apartment","1"
"2961","7476936","100",NULL,"Dorchester","93","moderate","Apartment","1"
"2962","1332786","47","1","Dorchester","98","flexible","House","1"
"2963","4350898","99","1","Dorchester","100","flexible","Apartment","1"
"2964","14040282","96","1","Dorchester","93","moderate","House","1"
"2965","3953472","144","1","Dorchester","95","strict","Apartment","2"
"2966","18711","126","0.73","Dorchester","88","strict","Apartment","3"
"2967","1544702","77","1","Dorchester","97","flexible","House","1"
"2968","315982","165","1","Dorchester","87","strict","Townhouse","2"
"2969","561769","142","0.73","Dorchester","87","strict","Apartment","2"
"2970","12344014","175",NULL,"Dorchester","87","flexible","Apartment","2"
"2971","7071883","195","1","Dorchester","97","moderate","Apartment","2"
"2972","4494419","59","0.79","Dorchester","70","strict","Apartment","1"
"2973","3166256","135","1","Dorchester","96","strict","Bed & Breakfast","2"
"2974","13242393","39","0.93","Dorchester","100","strict","Apartment","1"
"2976","13979354","88","1","Dorchester","91","flexible","House","1"
"2977","10268223","60","0","Dorchester","90","flexible","House","1"
"2978","3641545","68","1","Dorchester","100","flexible","House","1"
"2979","839265","56","1","Dorchester","89","moderate","Apartment","1"
"2980","232990","79","1","Dorchester","93","strict","House","1"
"2981","1584362","63","1","Dorchester","97","flexible","House","1"
"2982","4503393","55","0.79","Dorchester","47","strict","Apartment","1"
"2983","1821633","100","1","Dorchester","98","flexible","Bed & Breakfast","1"
"2984","4934600","150","1","Dorchester","93","moderate","House","1"
"2985","3394437","300","1","Dorchester","87","moderate","House","3"
"2986","533114","168","0.73","Dorchester","93","strict","Apartment","2"
"2987","7367795","150","1","Dorchester","95","strict","House","1"
"2988","8523157","79","1","Dorchester","100","strict","House","1"
"2989","12586305","70","1","Dorchester","100","strict","House","1"
"2990","12175961","35","1","Dorchester","80","moderate","Apartment","1"
"2991","6965516","73","1","Dorchester","100","strict","House","1"
"2992","6655012","65","1","Dorchester","90","strict","House","1"
"2993","12126299","275","1","Dorchester","100","moderate","Apartment","3"
"2994","5048406","78","1","Dorchester","96","strict","House","1"
"2995","3311675","52","0.79","Dorchester","73","strict","Apartment","1"
"2997","8161218","100","0.9","Dorchester","100","flexible","Apartment","1"
"2998","13325983","60","1","Dorchester","83","moderate","Apartment","1"
"2999","3294775","65","1","Dorchester","91","flexible","House","1"
"3000","8947232","60","1","Dorchester","77","moderate","Apartment","1"
"3001","13714934","100","1","Dorchester","100","flexible","Condominium","2"
"3003","3946215","40","1","Dorchester","96","moderate","Apartment","1"
"3004","13699440","175","1","Dorchester","100","strict","Apartment","2"
"3005","7246272","108","1","Dorchester","96","moderate","Condominium","1"
"3006","6014302","65","0.75","Dorchester","73","strict","House","1"
"3007","13927765","144","1","Dorchester","97","strict","Apartment","2"
"3008","200265","79","1","Dorchester","93","strict","House","1"
"3009","7292184","60","1","Dorchester","93","strict","Condominium","1"
"3010","13443949","65","1","Dorchester","80","flexible","House","1"
"3012","8587030","150","1","Dorchester","98","strict","House","1"
"3013","3589869","80","0.92","Dorchester","80","flexible","Apartment","1"
"3014","377474","395","1","Dorchester","85","strict","House","5"
"3015","13236936","55","0.98","Dorchester","20","strict","Apartment","1"
"3016","3539510","164","0.73","Dorchester","92","strict","Apartment","3"
"3017","213086","70","0.8","Dorchester","92","moderate","Apartment","1"
"3018","8536113","300","0.94","Dorchester","93","strict","Condominium","5"
"3019","11584799","85","1","Dorchester","100","moderate","Apartment","1"
"3020","771309","58","0.83","Dorchester","100","moderate","Apartment","1"
"3021","8291550","150","0.9","Dorchester","100","moderate","Condominium","3"
"3022","1944976","76",NULL,"Dorchester","80","moderate","Apartment","1"
"3023","11258721","37","1","Dorchester","90","moderate","Apartment","1"
"3024","3294152","130","1","Dorchester","87","moderate","Apartment","1"
"3025","8717204","180","1","Dorchester","90","moderate","Apartment","2"
"3026","13239143","35","0.93","Dorchester","100","strict","Apartment","1"
"3027","13861258","51","1","Dorchester","100","flexible","Condominium","1"
"3028","8536127","225","0.94","Dorchester","75","strict","House","4"
"3031","6881541","199","1","Dorchester","88","strict","Apartment","3"
"3032","3344322","75","1","Dorchester","91","flexible","House","1"
"3033","7454966","69","0.79","Dorchester","82","strict","Apartment","1"
"3034","12593869","31","1","Dorchester","90","moderate","Apartment","1"
"3035","10426124","84","1","Dorchester","81","moderate","House","3"
"3036","14389002","329","0.67","South Boston Waterfront","100","moderate","Apartment","1"
"3038","10138792","129","0.97","South Boston Waterfront","96","moderate","Apartment","2"
"3039","10905777","200",NULL,"South Boston Waterfront","100","flexible","Condominium","1"
"3042","7225201","170","1","South Boston Waterfront","80","strict","Loft","1"
"3043","13514017","295","0.91","South Boston Waterfront","92","strict","Apartment","2"
"3044","11648688","250","1","South Boston Waterfront","80","strict","Apartment","1"
"3045","13450880","149","1","South Boston Waterfront","100","strict","Apartment","1"
"3047","14843783","349","1","South Boston Waterfront","100","flexible","Apartment","2"
"3048","13221129","189","0.98","South Boston Waterfront","100","strict","Apartment","1"
"3049","10051357","199","0.98","South Boston Waterfront","100","strict","Apartment","2"
"3050","10050351","169","0.98","South Boston Waterfront","100","strict","Apartment","1"
"3052","5191658","250","1","South Boston Waterfront","93","flexible","Loft","1"
"3054","8271384","125","1","South Boston Waterfront","95","strict","Apartment","0"
"3058","4435883","175","0.67","South Boston Waterfront","100","flexible","Apartment","0"
"3059","13298546","209","1","South Boston Waterfront","100","moderate","Loft","0"
"3060","13218729","299","0.89","South Boston Waterfront","60","super_strict_30","Apartment","1"
"3061","11563716","389","0.96","South Boston Waterfront","95","moderate","Apartment","3"
"3062","6598203","603","0.96","South Boston Waterfront","88","moderate","Apartment","2"
"3063","6843850","500","0.9","South Boston Waterfront","90","flexible","Apartment","2"
"3064","2649521","600","1","South Boston Waterfront","100","strict","Apartment","3"
"3066","10054046","169","0.98","South Boston Waterfront","100","strict","Apartment","1"
"3067","13510994","295","0.98","South Boston Waterfront","96","strict","Apartment","1"
"3068","9218362","214","1","South Boston Waterfront","99","flexible","Apartment","1"
"3071","6006121","145","1","South Boston Waterfront","92","strict","Apartment","1"
"3074","10052824","279","0.98","South Boston Waterfront","100","strict","Apartment","3"
"3077","2564544","179","1","South Boston Waterfront","98","moderate","Apartment","1"
"3079","2384107","350","1","South Boston Waterfront","98","moderate","Apartment","1"
"3080","13951039","185","1","South Boston Waterfront","100","moderate","Loft","0"
"3083","14158636","179","0.9","South Boston Waterfront","100","flexible","Apartment","1"
"3085","7134081","390","1","South Boston Waterfront","98","strict","Condominium","2"
"3086","11087657","200","1","South Boston Waterfront","100","flexible","Condominium","2"
"3087","6609546","150","0.95","South Boston Waterfront","97","moderate","Apartment","1"
"3088","12639344","150","1","South Boston Waterfront","75","strict","Apartment","1"
"3089","12047758","200","1","South Boston Waterfront","90","strict","Apartment","1"
"3090","8131907","125","0.75","South Boston Waterfront","93","flexible","Apartment","1"
"3091","10475848","361","0.8","South Boston Waterfront","88","moderate","Apartment","2"
"3093","5952474","249","1","South Boston Waterfront","88","strict","Apartment","1"
"3094","1644031","115","0.93","South Boston Waterfront","87","moderate","House","1"
"3095","8366402","180","0.5","South Boston Waterfront","99","moderate","Apartment","1"
"3097","11735784","506","0.96","South Boston Waterfront","100","moderate","Apartment","3"
"3098","12309083","250","0.91","South Boston Waterfront","95","strict","Apartment","2"
"3099","11275661","285","0.96","South Boston Waterfront","80","moderate","Apartment","1"
"3100","10850420","190",NULL,"South Boston Waterfront","96","strict","Apartment","0"
"3101","13602808","249","1","South Boston Waterfront","100","strict","Apartment","2"
"3102","7982359","603","0.96","South Boston Waterfront","100","moderate","Apartment","2"
"3103","3363097","400","1","South Boston Waterfront","96","moderate","Apartment","2"
"3104","11276570","402","0.96","South Boston Waterfront","93","moderate","Apartment","2"
"3106","11734812","506","0.96","South Boston Waterfront","95","moderate","Apartment","3"
"3107","11572070","200","1","South Boston Waterfront","100","strict","Apartment","1"
"3108","14387692","175","1","South Boston Waterfront","100","moderate","Apartment","0"
"3109","13813809","250","1","South Boston Waterfront","80","strict","Apartment","1"
"3110","11863590","249","1","South Boston Waterfront","100","strict","Apartment","1"
"3111","13814175","250","1","South Boston Waterfront","93","strict","Apartment","1"
"3113","13746896","199","1","South Boston Waterfront","100","strict","Apartment","1"
"3115","13942919","199","0.88","South Boston Waterfront","97","strict","Apartment","0"
"3116","7929879","220","0.98","South Boston Waterfront","87","strict","Other","1"
"3117","13713713","225","1","South Boston Waterfront","98","moderate","Apartment","1"
"3118","11649321","250","1","South Boston Waterfront","100","strict","Apartment","1"
"3119","11592067","240","0.2","South Boston","93","flexible","Apartment","2"
"3120","7853971","189","0.98","South Boston","93","strict","Apartment","1"
"3121","11970702","700","1","South Boston","100","strict","Condominium","2"
"3123","6544642","175","1","South Boston","89","moderate","Apartment","0"
"3124","7988755","109","1","South Boston","94","moderate","Apartment","1"
"3125","4996375","119","0.96","South Boston","98","moderate","Apartment","1"
"3126","11492423","100","1","South Boston","97","flexible","Apartment","1"
"3127","4586590","99","1","South Boston","98","moderate","Apartment","1"
"3128","12581300","65","1","South Boston","98","moderate","House","1"
"3129","6489209","75","0.92","South Boston","97","flexible","House","1"
"3130","11986653","45","1","South Boston","85","moderate","Apartment","1"
"3131","6088708","128","1","South Boston","92","strict","House","1"
"3132","6151079","118","1","South Boston","94","strict","House","1"
"3133","5511924","135","1","South Boston","96","moderate","Apartment","1"
"3134","14843050","125",NULL,"South Boston","100","flexible","Apartment","1"
"3135","13532311","250","1","South Boston","100","strict","Apartment","2"
"3136","5078127","300","1","South Boston","96","strict","Condominium","2"
"3137","8274008","95","1","South Boston","98","moderate","House","1"
"3138","13188046","189","1","South Boston","100","moderate","Condominium","1"
"3139","11787441","400","1","South Boston","100","flexible","House","2"
"3140","4947526","125","0.96","South Boston","97","moderate","Apartment","1"
"3141","11714059","99","1","South Boston","80","flexible","House","1"
"3142","8649257","99","1","South Boston","87","strict","Condominium","2"
"3143","13294824","130","1","South Boston","88","moderate","House","1"
"3144","6296656","250","1","South Boston","98","strict","Apartment","2"
"3145","11008495","147","1","South Boston","92","flexible","Condominium","1"
"3147","13924495","299","1","South Boston","100","strict","Apartment","3"
"3148","4585452","140",NULL,"South Boston","100","strict","House","2"
"3149","6911945","170","1","South Boston","100","moderate","Condominium","1"
"3150","14186170","180","0.77","South Boston","96","flexible","Condominium","1"
"3151","4699742","300",NULL,"South Boston","88","flexible","Apartment","1"
"3153","3585343","110","1","South Boston","90","flexible","Apartment","1"
"3154","8828147","159","1","South Boston","100","strict","Apartment","1"
"3155","1340649","100","0.9","South Boston","90","strict","Condominium","1"
"3156","6629066","500","1","South Boston","98","strict","Apartment","4"
"3157","12515067","190","1","South Boston","90","moderate","House","1"
"3158","11757376","99","1","South Boston","100","moderate","House","1"
"3159","4863101","130","1","South Boston","93","moderate","House","1"
"3160","9237653","110","1","South Boston","96","strict","Condominium","1"
"3161","4863108","125","1","South Boston","92","moderate","House","1"
"3163","4928894","160","1","South Boston","96","moderate","Apartment","1"
"3164","10103725","250","1","South Boston","93","moderate","Condominium","2"
"3165","6565713","250","1","South Boston","95","moderate","Apartment","2"
"3166","14151531","126","1","South Boston","97","moderate","House","1"
"3167","13282275","134",NULL,"South Boston","100","flexible","Apartment","1"
"3168","4287348","105","1","South Boston","93","flexible","Apartment","1"
"3169","994138","150","1","South Boston","98","moderate","Apartment","1"
"3170","4287366","200","1","South Boston","77","flexible","Apartment","2"
"3171","7713728","275","0.93","South Boston","97","strict","Apartment","3"
"3172","160572","450",NULL,"South Boston","70","strict","House","3"
"3173","14693220","150","1","South Boston","100","moderate","Apartment","1"
"3174","5026613","105","1","South Boston","96","moderate","House","1"
"3175","5927267","75","0.92","South Boston","91","flexible","House","1"
"3177","7746589","143","0.98","South Boston","91","strict","Apartment","1"
"3178","8596320","130","0.8","South Boston","100","strict","Townhouse","1"
"3179","13855525","100","0.83","South Boston","80","flexible","Apartment","1"
"3180","13113079","120","0.7","South Boston","80","moderate","Condominium","1"
"3181","11020786","199","1","South Boston","94","strict","House","3"
"3182","12545716","229","1","South Boston","93","strict","Apartment","1"
"3183","3792147","89","1","South Boston","91","strict","Condominium","1"
"3184","7745117","250","1","South Boston","98","moderate","Condominium","2"
"3185","4287989","175",NULL,"South Boston","93","strict","Apartment","1"
"3186","8055839","200",NULL,"South Boston","88","flexible","Apartment","2"
"3187","4090224","225","1","South Boston","97","strict","House","3"
"3188","11757166","69","1","South Boston","97","moderate","House","1"
"3189","6317446","245","1","South Boston","97","strict","Apartment","2"
"3190","7841193","85",NULL,"South Boston","100","flexible","Apartment","1"
"3192","11740527","128","1","South Boston","97","strict","Condominium","1"
"3193","8052617","175","0.99","South Boston","92","strict","Condominium","2"
"3194","13642024","150","1","South Boston","80","flexible","Condominium","1"
"3195","13477535","98","0.73","South Boston","100","flexible","House","1"
"3196","13969106","232","0.69","South Boston","80","flexible","House","2"
"3197","6317722","185","1","South Boston","97","strict","Apartment","2"
"3199","6796364","139","1","South Boston","80","moderate","Condominium","1"
"3203","5727231","159","0.93","South Boston","100","moderate","Apartment","2"
"3204","2843596","103","1","South Boston","95","moderate","Apartment","1"
"3205","10494550","69","1","South Boston","96","flexible","House","1"
"3206","7855120","220","0.98","South Boston","88","strict","Apartment","1"
"3207","10034183","135","1","South Boston","100","flexible","Apartment","1"
"3209","5054601","75","0.92","South Boston","89","moderate","House","1"
"3210","12738641","57","1","South Boston","97","flexible","Apartment","1"
"3211","14426124","90","0.95","South Boston","100","moderate","Apartment","1"
"3212","7611271","391","1","South Boston","99","moderate","House","4"
"3213","9626428","280","1","South Boston","100","strict","Condominium","2"
"3214","5856633","350",NULL,"South Boston","100","flexible","House","2"
"3215","6544715","700","1","South Boston","91","strict","House","5"
"3216","3415033","150","0.92","South Boston","100","strict","Loft","1"
"3217","5004278","175","1","South Boston","99","strict","Apartment","1"
"3218","2135075","99","1","South Boston","85","strict","Condominium","2"
"3219","646087","150","1","South Boston","100","strict","House","1"
"3220","2022303","250","1","South Boston","95","moderate","Apartment","2"
"3221","13190410","299","1","South Boston","100","strict","Townhouse","5"
"3222","13671334","150","1","South Boston","95","flexible","Apartment","1"
"3224","7330494","150","1","South Boston","98","moderate","Apartment","1"
"3225","4151979","500","1","South Boston","98","moderate","Apartment","4"
"3226","7003280","150","1","South Boston","92","strict","Apartment","2"
"3227","9460898","189","0.98","South Boston","100","strict","Apartment","1"
"3229","5380160","320","1","South Boston","94","flexible","Apartment","1"
"3230","2021489","200","1","South Boston","87","moderate","Condominium","1"
"3231","2021483","500","1","South Boston","80","strict","Condominium","2"
"3232","13605196","145","0.5","South Boston","100","flexible","Apartment","1"
"3233","13555596","140","1","South Boston","100","flexible","Apartment","1"
"3234","257588","200","1","South Boston","96","strict","Apartment","2"
"3236","11295065","150",NULL,"South Boston","80","flexible","Apartment","1"
"3237","6543678","150","1","South Boston","93","strict","Apartment","2"
"3238","6347026","155","1","South Boston","98","moderate","Townhouse","1"
"3239","12835086","120","1","South Boston","82","moderate","Apartment","1"
"3240","9508099","144","0.98","South Boston","90","strict","Other","1"
"3241","13866156","159","1","South Boston","100","flexible","Condominium","1"
"3242","6640662","1000",NULL,"South Boston","100","flexible","House","3"
"3244","11474629","175","1","South Boston","100","strict","Apartment","1"
"3245","5019306","300","1","South Boston","96","moderate","House","2"
"3246","11474006","100","1","South Boston","100","flexible","Apartment","1"
"3248","11758169","199","1","South Boston","96","strict","House","2"
"3249","13586841","95","0.98","South Boston","80","strict","Other","1"
"3250","7836038","100","1","South Boston","94","flexible","Apartment","1"
"3251","6705513","96","1","South Boston","93","flexible","Apartment","1"
"3252","7475557","325","1","South Boston","99","strict","Apartment","3"
"3253","11653496","330","1","South Boston","96","strict","Condominium","2"
"3254","9507164","144","0.98","South Boston","60","strict","Other","1"
"3255","1887581","250","1","South Boston","86","strict","Apartment","2"
"3256","13586491","95","0.98","South Boston","90","strict","Other","1"
"3257","11767622","118","1","South Boston","94","strict","Condominium","1"
"3258","2412715","500","1","South Boston","90","strict","Apartment","2"
"3259","13028935","180","1","South Boston","100","strict","Condominium","1"
"3260","12998582","290","1","South Boston","100","flexible","Apartment","2"
"3261","5590505","225",NULL,"South Boston","100","moderate","Apartment","1"
"3262","13864415","99","1","South Boston","93","strict","Townhouse","1"
"3263","2021274","175","1","South Boston","93","moderate","Condominium","1"
"3264","11947150","125","1","South Boston","100","flexible","Condominium","1"
"3265","6310903","350","1","South Boston","97","strict","House","4"
"3266","395975","88","1","South Boston","98","flexible","Apartment","1"
"3267","5999291","150","1","South Boston","96","strict","Apartment","1"
"3269","7933149","144","0.98","South Boston","92","strict","Other","1"
"3270","1887507","100","1","South Boston","87","strict","Apartment","1"
"3271","13864196","125","1","South Boston","91","strict","Townhouse","1"
"3273","13044229","150","1","South Boston","93","flexible","Apartment","1"
"3274","13863117","119","1","South Boston","94","strict","Townhouse","1"
"3275","12208307","70",NULL,"South Boston","100","flexible","Apartment","1"
"3277","5163162","200","1","South Boston","95","strict","Apartment","2"
"3279","9013631","250","1","South Boston","100","strict","Apartment","3"
"3280","5851489","169","0.8","South Boston","100","flexible","Apartment","1"
"3281","4196643","99","1","South Boston","85","strict","Apartment","3"
"3283","13550969","330","1","South Boston","100","strict","Apartment","3"
"3284","8930592","99","1","South Boston","92","strict","House","3"
"3285","12665563","140","1","South Boston","89","flexible","Apartment","1"
"3286","4261784","80","0.8","South Boston","87","strict","Apartment","1"
"3287","4261781","250","0.8","South Boston","90","strict","Apartment","2"
"3288","10749794","225","1","South Boston","99","strict","Condominium","1"
"3289","14107067","250","0.97","South Boston","97","flexible","Apartment","2"
